time,temperature,precipitation,humidity,windspeed_10m,is_day,shortwave,year,month,day,id
"2022-02-14 12:00:00",17.1,0.0,43,4.2,1,776.0,2022,2,14,
"2022-02-14 13:00:00",18.8,0.0,41,4.1,1,743.0,2022,2,14,
"2022-02-14 14:00:00",20.1,0.1,36,5.9,1,751.0,2022,2,14,
"2022-02-14 15:00:00",19.5,0.0,37,2.6,1,560.0,2022,2,14,
"2022-02-14 16:00:00",14.7,2.5,64,20.8,1,269.0,2022,2,14,
"2022-02-14 17:00:00",17.7,0.0,43,5.8,1,291.0,2022,2,14,
"2022-02-14 18:00:00",14.4,1.5,56,19.2,1,124.0,2022,2,14,
"2022-02-14 19:00:00",13.0,0.0,65,8.2,0,13.0,2022,2,14,
"2022-02-14 20:00:00",14.1,0.0,59,1.8,0,0.0,2022,2,14,
"2022-02-14 21:00:00",12.8,0.0,67,3.1,0,0.0,2022,2,14,
"2022-02-14 22:00:00",10.9,0.0,74,5.1,0,0.0,2022,2,14,
"2022-02-14 23:00:00",9.6,0.0,80,7.4,0,0.0,2022,2,14,
"2022-02-15 00:00:00",9.2,0.0,82,8.8,0,0.0,2022,2,15,
"2022-02-15 01:00:00",11.2,0.0,73,3.8,0,0.0,2022,2,15,
"2022-02-15 02:00:00",10.3,0.0,78,4.5,0,0.0,2022,2,15,
"2022-02-15 03:00:00",9.9,0.0,79,2.1,0,0.0,2022,2,15,
"2022-02-15 04:00:00",9.6,0.0,80,3.6,0,0.0,2022,2,15,
"2022-02-15 05:00:00",8.8,0.0,83,2.2,0,0.0,2022,2,15,
"2022-02-15 06:00:00",8.3,0.0,86,2.0,0,0.0,2022,2,15,
"2022-02-15 07:00:00",8.2,0.0,85,3.4,0,0.0,2022,2,15,
"2022-02-15 08:00:00",9.1,0.0,78,4.3,1,66.0,2022,2,15,
"2022-02-15 09:00:00",11.7,0.0,69,3.1,1,300.0,2022,2,15,
"2022-02-15 10:00:00",14.5,0.0,59,5.2,1,543.0,2022,2,15,
"2022-02-15 11:00:00",17.0,0.0,48,7.6,1,719.0,2022,2,15,
"2022-02-15 12:00:00",18.1,0.0,44,5.4,1,742.0,2022,2,15,
"2022-02-15 13:00:00",18.9,0.0,42,3.5,1,775.0,2022,2,15,
"2022-02-15 14:00:00",20.0,0.0,38,1.8,1,792.0,2022,2,15,
"2022-02-15 15:00:00",19.8,0.0,38,3.4,1,502.0,2022,2,15,
"2022-02-15 16:00:00",19.0,0.5,39,6.7,1,431.0,2022,2,15,
"2022-02-15 17:00:00",18.0,0.0,40,5.8,1,263.0,2022,2,15,
"2022-02-15 18:00:00",17.2,0.0,44,8.0,1,125.0,2022,2,15,
"2022-02-15 19:00:00",14.7,0.0,59,5.2,0,20.0,2022,2,15,
"2022-02-15 20:00:00",13.1,0.0,65,6.6,0,0.0,2022,2,15,
"2022-02-15 21:00:00",14.0,0.0,57,7.2,0,0.0,2022,2,15,
"2022-02-15 22:00:00",15.9,0.0,46,2.5,0,0.0,2022,2,15,
"2022-02-15 23:00:00",12.3,0.0,63,4.5,0,0.0,2022,2,15,
"2022-02-16 00:00:00",11.7,0.0,65,2.3,0,0.0,2022,2,16,
"2022-02-16 01:00:00",10.2,0.0,68,5.6,0,0.0,2022,2,16,
"2022-02-16 02:00:00",9.4,0.0,71,10.4,0,0.0,2022,2,16,
"2022-02-16 03:00:00",8.5,0.0,76,8.3,0,0.0,2022,2,16,
"2022-02-16 04:00:00",7.7,0.0,81,5.7,0,0.0,2022,2,16,
"2022-02-16 05:00:00",7.4,0.0,84,4.1,0,0.0,2022,2,16,
"2022-02-16 06:00:00",7.1,0.0,87,2.9,0,0.0,2022,2,16,
"2022-02-16 07:00:00",7.2,0.0,84,3.6,0,0.0,2022,2,16,
"2022-02-16 08:00:00",10.4,0.0,70,5.9,1,70.0,2022,2,16,
"2022-02-16 09:00:00",14.7,0.0,54,2.5,1,309.0,2022,2,16,
"2022-02-16 10:00:00",17.0,0.0,49,6.1,1,553.0,2022,2,16,
"2022-02-16 11:00:00",19.3,0.0,41,8.2,1,753.0,2022,2,16,
"2022-02-16 12:00:00",20.5,0.0,35,11.8,1,755.0,2022,2,16,
"2022-02-16 13:00:00",21.1,0.0,33,13.1,1,658.0,2022,2,16,
"2022-02-16 14:00:00",21.4,0.0,33,8.1,1,776.0,2022,2,16,
"2022-02-16 15:00:00",21.6,0.0,30,4.8,1,736.0,2022,2,16,
"2022-02-16 16:00:00",21.8,0.0,29,4.7,1,546.0,2022,2,16,
"2022-02-16 17:00:00",21.3,0.0,29,7.2,1,405.0,2022,2,16,
"2022-02-16 18:00:00",20.4,0.0,30,10.4,1,190.0,2022,2,16,
"2022-02-16 19:00:00",17.5,0.0,38,14.0,0,23.0,2022,2,16,
"2022-02-16 20:00:00",15.9,0.0,41,9.5,0,0.0,2022,2,16,
"2022-02-16 21:00:00",12.6,0.0,53,9.7,0,0.0,2022,2,16,
"2022-02-16 22:00:00",11.3,0.0,57,7.9,0,0.0,2022,2,16,
"2022-02-16 23:00:00",10.4,0.0,60,7.3,0,0.0,2022,2,16,
"2022-02-17 00:00:00",9.7,0.0,62,7.9,0,0.0,2022,2,17,
"2022-02-17 01:00:00",9.5,0.0,60,5.6,0,0.0,2022,2,17,
"2022-02-17 02:00:00",8.6,0.0,61,4.2,0,0.0,2022,2,17,
"2022-02-17 03:00:00",8.1,0.0,61,4.4,0,0.0,2022,2,17,
"2022-02-17 04:00:00",7.8,0.0,62,4.4,0,0.0,2022,2,17,
"2022-02-17 05:00:00",7.2,0.0,62,4.6,0,0.0,2022,2,17,
"2022-02-17 06:00:00",6.1,0.0,61,3.9,0,0.0,2022,2,17,
"2022-02-17 07:00:00",5.6,0.0,57,3.1,0,0.0,2022,2,17,
"2022-02-17 08:00:00",9.8,0.0,46,2.0,1,75.0,2022,2,17,
"2022-02-17 09:00:00",13.7,0.0,39,4.4,1,322.0,2022,2,17,
"2022-02-17 10:00:00",16.3,0.0,40,6.1,1,571.0,2022,2,17,
"2022-02-17 11:00:00",19.1,0.0,30,8.1,1,775.0,2022,2,17,
"2022-02-17 12:00:00",21.2,0.0,25,10.3,1,912.0,2022,2,17,
"2022-02-17 13:00:00",22.6,0.0,23,11.2,1,975.0,2022,2,17,
"2022-02-17 14:00:00",23.6,0.0,23,11.9,1,957.0,2022,2,17,
"2022-02-17 15:00:00",24.0,0.0,23,12.0,1,797.0,2022,2,17,
"2022-02-17 16:00:00",24.0,0.0,24,8.4,1,628.0,2022,2,17,
"2022-02-17 17:00:00",22.7,0.0,26,5.7,1,430.0,2022,2,17,
"2022-02-17 18:00:00",21.8,0.0,27,12.6,1,203.0,2022,2,17,
"2022-02-17 19:00:00",18.2,0.0,37,11.9,0,25.0,2022,2,17,
"2022-02-17 20:00:00",15.3,0.0,46,7.0,0,0.0,2022,2,17,
"2022-02-17 21:00:00",13.5,0.0,53,3.8,0,0.0,2022,2,17,
"2022-02-17 22:00:00",13.5,0.0,49,5.4,0,0.0,2022,2,17,
"2022-02-17 23:00:00",13.9,0.0,42,7.4,0,0.0,2022,2,17,
"2022-02-18 00:00:00",12.7,0.0,45,6.4,0,0.0,2022,2,18,
"2022-02-18 01:00:00",11.8,0.0,50,6.8,0,0.0,2022,2,18,
"2022-02-18 02:00:00",10.1,0.0,59,6.6,0,0.0,2022,2,18,
"2022-02-18 03:00:00",9.7,0.0,61,8.0,0,0.0,2022,2,18,
"2022-02-18 04:00:00",8.7,0.0,64,8.9,0,0.0,2022,2,18,
"2022-02-18 05:00:00",10.0,0.0,56,5.1,0,0.0,2022,2,18,
"2022-02-18 06:00:00",11.1,0.0,54,5.8,0,0.0,2022,2,18,
"2022-02-18 07:00:00",10.1,0.0,55,6.3,0,0.0,2022,2,18,
"2022-02-18 08:00:00",11.1,0.0,54,5.4,1,75.0,2022,2,18,
"2022-02-18 09:00:00",14.3,0.0,50,7.4,1,317.0,2022,2,18,
"2022-02-18 10:00:00",16.3,0.0,47,11.1,1,561.0,2022,2,18,
"2022-02-18 11:00:00",18.6,0.0,41,11.4,1,763.0,2022,2,18,
"2022-02-18 12:00:00",20.9,0.0,36,9.7,1,896.0,2022,2,18,
"2022-02-18 13:00:00",22.8,0.0,32,7.2,1,965.0,2022,2,18,
"2022-02-18 14:00:00",24.0,0.0,28,5.7,1,951.0,2022,2,18,
"2022-02-18 15:00:00",24.4,0.0,24,0.5,1,845.0,2022,2,18,
"2022-02-18 16:00:00",24.2,0.1,23,6.3,1,669.0,2022,2,18,
"2022-02-18 17:00:00",23.6,0.0,20,9.0,1,458.0,2022,2,18,
"2022-02-18 18:00:00",22.2,0.0,22,12.2,1,226.0,2022,2,18,
"2022-02-18 19:00:00",18.9,0.0,28,12.4,0,27.0,2022,2,18,
"2022-02-18 20:00:00",16.7,0.0,35,10.3,0,0.0,2022,2,18,
"2022-02-18 21:00:00",14.8,0.0,39,8.3,0,0.0,2022,2,18,
"2022-02-18 22:00:00",13.1,0.0,51,6.5,0,0.0,2022,2,18,
"2022-02-18 23:00:00",14.4,0.0,43,4.0,0,0.0,2022,2,18,
"2022-02-19 00:00:00",13.5,0.0,52,3.7,0,0.0,2022,2,19,
"2022-02-19 01:00:00",12.5,0.0,58,1.8,0,0.0,2022,2,19,
"2022-02-19 02:00:00",11.4,0.0,67,1.1,0,0.0,2022,2,19,
"2022-02-19 03:00:00",10.6,0.0,68,1.9,0,0.0,2022,2,19,
"2022-02-19 04:00:00",7.1,0.0,71,5.2,0,0.0,2022,2,19,
"2022-02-19 05:00:00",6.0,0.0,64,4.1,0,0.0,2022,2,19,
"2022-02-19 06:00:00",7.8,0.0,54,3.7,0,0.0,2022,2,19,
"2022-02-19 07:00:00",9.6,0.0,47,5.9,0,0.0,2022,2,19,
"2022-02-19 08:00:00",9.8,0.0,59,4.5,1,78.0,2022,2,19,
"2022-02-19 09:00:00",12.6,0.0,63,5.8,1,328.0,2022,2,19,
"2022-02-19 10:00:00",15.3,0.0,57,6.8,1,575.0,2022,2,19,
"2022-02-19 11:00:00",18.7,0.0,40,7.0,1,772.0,2022,2,19,
"2022-02-19 12:00:00",21.8,0.0,27,8.9,1,911.0,2022,2,19,
"2022-02-19 13:00:00",23.4,0.0,24,9.4,1,967.0,2022,2,19,
"2022-02-19 14:00:00",24.0,0.1,24,8.9,1,904.0,2022,2,19,
"2022-02-19 15:00:00",23.7,0.2,25,5.3,1,767.0,2022,2,19,
"2022-02-19 16:00:00",23.4,0.0,25,7.9,1,642.0,2022,2,19,
"2022-02-19 17:00:00",22.7,0.0,28,9.3,1,439.0,2022,2,19,
"2022-02-19 18:00:00",21.3,0.1,32,12.2,1,200.0,2022,2,19,
"2022-02-19 19:00:00",17.0,0.0,41,8.0,0,27.0,2022,2,19,
"2022-02-19 20:00:00",16.2,0.0,39,8.7,0,0.0,2022,2,19,
"2022-02-19 21:00:00",13.7,0.0,46,7.9,0,0.0,2022,2,19,
"2022-02-19 22:00:00",11.8,0.0,57,6.6,0,0.0,2022,2,19,
"2022-02-19 23:00:00",10.2,0.0,62,5.0,0,0.0,2022,2,19,
"2022-02-20 00:00:00",11.9,0.0,53,3.2,0,0.0,2022,2,20,
"2022-02-20 01:00:00",11.4,0.0,54,2.2,0,0.0,2022,2,20,
"2022-02-20 02:00:00",11.0,0.0,54,2.0,0,0.0,2022,2,20,
"2022-02-20 03:00:00",9.7,0.0,56,4.0,0,0.0,2022,2,20,
"2022-02-20 04:00:00",5.7,0.0,68,6.6,0,0.0,2022,2,20,
"2022-02-20 05:00:00",5.6,0.0,68,4.3,0,0.0,2022,2,20,
"2022-02-20 06:00:00",6.8,0.0,66,3.7,0,0.0,2022,2,20,
"2022-02-20 07:00:00",8.2,0.0,59,3.8,0,0.0,2022,2,20,
"2022-02-20 08:00:00",9.1,0.0,59,3.3,1,78.0,2022,2,20,
"2022-02-20 09:00:00",12.1,0.0,58,4.7,1,325.0,2022,2,20,
"2022-02-20 10:00:00",15.2,0.0,51,6.5,1,574.0,2022,2,20,
"2022-02-20 11:00:00",18.5,0.0,34,8.8,1,775.0,2022,2,20,
"2022-02-20 12:00:00",21.0,0.0,24,10.2,1,914.0,2022,2,20,
"2022-02-20 13:00:00",22.2,0.0,24,9.4,1,981.0,2022,2,20,
"2022-02-20 14:00:00",23.2,0.0,24,6.5,1,951.0,2022,2,20,
"2022-02-20 15:00:00",23.8,0.0,23,5.1,1,774.0,2022,2,20,
"2022-02-20 16:00:00",24.2,0.0,21,7.3,1,635.0,2022,2,20,
"2022-02-20 17:00:00",24.0,0.0,21,8.3,1,464.0,2022,2,20,
"2022-02-20 18:00:00",21.9,0.0,29,6.1,1,210.0,2022,2,20,
"2022-02-20 19:00:00",17.6,0.0,43,9.2,0,29.0,2022,2,20,
"2022-02-20 20:00:00",16.1,0.0,52,13.4,0,0.0,2022,2,20,
"2022-02-20 21:00:00",14.3,0.0,57,8.1,0,0.0,2022,2,20,
"2022-02-20 22:00:00",13.2,0.0,60,10.8,0,0.0,2022,2,20,
"2022-02-20 23:00:00",11.8,0.0,63,7.8,0,0.0,2022,2,20,
"2022-02-21 00:00:00",9.9,0.0,69,7.4,0,0.0,2022,2,21,
"2022-02-21 01:00:00",10.0,0.0,65,5.2,0,0.0,2022,2,21,
"2022-02-21 02:00:00",9.7,0.0,66,9.1,0,0.0,2022,2,21,
"2022-02-21 03:00:00",9.4,0.0,69,8.9,0,0.0,2022,2,21,
"2022-02-21 04:00:00",8.8,0.0,71,6.6,0,0.0,2022,2,21,
"2022-02-21 05:00:00",8.2,0.0,71,5.4,0,0.0,2022,2,21,
"2022-02-21 06:00:00",8.2,0.0,70,3.6,0,0.0,2022,2,21,
"2022-02-21 07:00:00",7.8,0.0,69,4.8,0,0.0,2022,2,21,
"2022-02-21 08:00:00",12.6,0.0,54,2.9,1,81.0,2022,2,21,
"2022-02-21 09:00:00",15.6,0.0,45,4.2,1,326.0,2022,2,21,
"2022-02-21 10:00:00",18.1,0.0,41,5.1,1,571.0,2022,2,21,
"2022-02-21 11:00:00",20.2,0.0,37,6.5,1,774.0,2022,2,21,
"2022-02-21 12:00:00",22.1,0.0,33,6.9,1,915.0,2022,2,21,
"2022-02-21 13:00:00",23.7,0.0,28,6.6,1,961.0,2022,2,21,
"2022-02-21 14:00:00",24.9,0.0,24,7.8,1,925.0,2022,2,21,
"2022-02-21 15:00:00",25.6,0.0,22,8.3,1,839.0,2022,2,21,
"2022-02-21 16:00:00",25.3,0.0,22,7.9,1,636.0,2022,2,21,
"2022-02-21 17:00:00",24.1,0.0,23,9.0,1,416.0,2022,2,21,
"2022-02-21 18:00:00",22.5,0.0,20,18.7,1,202.0,2022,2,21,
"2022-02-21 19:00:00",19.5,0.0,21,13.3,0,27.0,2022,2,21,
"2022-02-21 20:00:00",17.1,0.0,23,10.2,0,0.0,2022,2,21,
"2022-02-21 21:00:00",15.0,0.0,25,9.4,0,0.0,2022,2,21,
"2022-02-21 22:00:00",12.8,0.0,28,9.4,0,0.0,2022,2,21,
"2022-02-21 23:00:00",12.3,0.0,27,6.1,0,0.0,2022,2,21,
"2022-02-22 00:00:00",11.3,0.0,30,6.9,0,0.0,2022,2,22,
"2022-02-22 01:00:00",10.3,0.0,34,6.6,0,0.0,2022,2,22,
"2022-02-22 02:00:00",9.6,0.0,38,3.2,0,0.0,2022,2,22,
"2022-02-22 03:00:00",9.2,0.0,39,6.1,0,0.0,2022,2,22,
"2022-02-22 04:00:00",8.8,0.0,39,9.0,0,0.0,2022,2,22,
"2022-02-22 05:00:00",10.6,0.0,34,6.9,0,0.0,2022,2,22,
"2022-02-22 06:00:00",12.9,0.0,31,5.8,0,0.0,2022,2,22,
"2022-02-22 07:00:00",10.7,0.0,37,9.4,0,0.0,2022,2,22,
"2022-02-22 08:00:00",12.9,0.0,39,5.2,1,84.0,2022,2,22,
"2022-02-22 09:00:00",16.1,0.0,37,4.5,1,332.0,2022,2,22,
"2022-02-22 10:00:00",18.1,0.0,35,4.3,1,580.0,2022,2,22,
"2022-02-22 11:00:00",20.4,0.0,32,5.4,1,783.0,2022,2,22,
"2022-02-22 12:00:00",22.7,0.0,28,8.4,1,924.0,2022,2,22,
"2022-02-22 13:00:00",24.3,0.0,25,9.0,1,988.0,2022,2,22,
"2022-02-22 14:00:00",25.3,0.0,22,10.2,1,969.0,2022,2,22,
"2022-02-22 15:00:00",26.0,0.0,19,9.0,1,831.0,2022,2,22,
"2022-02-22 16:00:00",26.1,0.0,17,10.0,1,643.0,2022,2,22,
"2022-02-22 17:00:00",26.2,0.0,15,13.9,1,454.0,2022,2,22,
"2022-02-22 18:00:00",25.5,0.0,15,2.9,1,194.0,2022,2,22,
"2022-02-22 19:00:00",20.2,0.0,33,9.1,0,29.0,2022,2,22,
"2022-02-22 20:00:00",18.1,0.0,45,7.6,0,0.0,2022,2,22,
"2022-02-22 21:00:00",15.1,0.0,52,8.4,0,0.0,2022,2,22,
"2022-02-22 22:00:00",15.6,0.0,48,6.3,0,0.0,2022,2,22,
"2022-02-22 23:00:00",13.9,0.0,52,8.2,0,0.0,2022,2,22,
"2022-02-23 00:00:00",14.3,0.0,54,7.6,0,0.0,2022,2,23,
"2022-02-23 01:00:00",12.3,0.0,63,6.0,0,0.0,2022,2,23,
"2022-02-23 02:00:00",11.4,0.0,63,3.4,0,0.0,2022,2,23,
"2022-02-23 03:00:00",11.3,0.0,61,4.2,0,0.0,2022,2,23,
"2022-02-23 04:00:00",10.0,0.0,66,5.4,0,0.0,2022,2,23,
"2022-02-23 05:00:00",11.0,0.0,60,4.6,0,0.0,2022,2,23,
"2022-02-23 06:00:00",10.1,0.0,61,3.1,0,0.0,2022,2,23,
"2022-02-23 07:00:00",13.4,0.0,48,4.5,1,0.0,2022,2,23,
"2022-02-23 08:00:00",13.8,0.0,49,3.6,1,85.0,2022,2,23,
"2022-02-23 09:00:00",16.3,0.0,43,1.5,1,334.0,2022,2,23,
"2022-02-23 10:00:00",18.9,0.0,35,3.1,1,586.0,2022,2,23,
"2022-02-23 11:00:00",21.5,0.0,30,6.9,1,795.0,2022,2,23,
"2022-02-23 12:00:00",23.7,0.0,25,9.5,1,940.0,2022,2,23,
"2022-02-23 13:00:00",25.0,0.0,20,10.8,1,1006.0,2022,2,23,
"2022-02-23 14:00:00",26.0,0.0,14,10.3,1,985.0,2022,2,23,
"2022-02-23 15:00:00",26.7,0.0,11,11.5,1,883.0,2022,2,23,
"2022-02-23 16:00:00",27.0,0.0,10,11.6,1,693.0,2022,2,23,
"2022-02-23 17:00:00",26.7,0.0,10,9.4,1,489.0,2022,2,23,
"2022-02-23 18:00:00",22.9,0.0,31,23.8,1,245.0,2022,2,23,
"2022-02-23 19:00:00",20.2,0.0,35,19.7,0,31.0,2022,2,23,
"2022-02-23 20:00:00",18.5,0.0,39,14.5,0,0.0,2022,2,23,
"2022-02-23 21:00:00",16.8,0.0,44,11.4,0,0.0,2022,2,23,
"2022-02-23 22:00:00",15.4,0.0,48,8.4,0,0.0,2022,2,23,
"2022-02-23 23:00:00",14.4,0.0,52,7.1,0,0.0,2022,2,23,
"2022-02-24 00:00:00",16.9,0.0,43,2.6,0,0.0,2022,2,24,
"2022-02-24 01:00:00",12.3,0.0,55,7.0,0,0.0,2022,2,24,
"2022-02-24 02:00:00",10.3,0.0,61,9.6,0,0.0,2022,2,24,
"2022-02-24 03:00:00",9.9,0.0,64,8.7,0,0.0,2022,2,24,
"2022-02-24 04:00:00",9.1,0.0,67,8.0,0,0.0,2022,2,24,
"2022-02-24 05:00:00",7.8,0.0,69,6.3,0,0.0,2022,2,24,
"2022-02-24 06:00:00",8.9,0.0,52,4.2,0,0.0,2022,2,24,
"2022-02-24 07:00:00",6.6,0.0,58,5.7,1,0.0,2022,2,24,
"2022-02-24 08:00:00",11.0,0.0,43,2.9,1,88.0,2022,2,24,
"2022-02-24 09:00:00",13.8,0.0,52,5.7,1,330.0,2022,2,24,
"2022-02-24 10:00:00",17.2,0.0,46,7.7,1,600.0,2022,2,24,
"2022-02-24 11:00:00",20.8,0.0,30,10.1,1,802.0,2022,2,24,
"2022-02-24 12:00:00",23.2,0.0,22,11.2,1,941.0,2022,2,24,
"2022-02-24 13:00:00",24.8,0.0,15,10.2,1,1007.0,2022,2,24,
"2022-02-24 14:00:00",25.6,0.0,15,10.8,1,985.0,2022,2,24,
"2022-02-24 15:00:00",25.9,0.0,17,11.6,1,852.0,2022,2,24,
"2022-02-24 16:00:00",25.5,0.0,18,10.2,1,707.0,2022,2,24,
"2022-02-24 17:00:00",24.1,0.0,22,12.9,1,449.0,2022,2,24,
"2022-02-24 18:00:00",21.5,0.0,28,18.2,1,228.0,2022,2,24,
"2022-02-24 19:00:00",19.3,0.0,29,10.4,0,31.0,2022,2,24,
"2022-02-24 20:00:00",16.8,0.0,35,7.2,0,0.0,2022,2,24,
"2022-02-24 21:00:00",16.1,0.0,35,4.7,0,0.0,2022,2,24,
"2022-02-24 22:00:00",13.4,0.0,38,5.3,0,0.0,2022,2,24,
"2022-02-24 23:00:00",13.0,0.0,35,6.3,0,0.0,2022,2,24,
"2022-02-25 00:00:00",12.7,0.0,39,6.4,0,0.0,2022,2,25,
"2022-02-25 01:00:00",12.0,0.0,46,4.1,0,0.0,2022,2,25,
"2022-02-25 02:00:00",10.7,0.0,50,5.2,0,0.0,2022,2,25,
"2022-02-25 03:00:00",9.8,0.0,52,6.2,0,0.0,2022,2,25,
"2022-02-25 04:00:00",12.6,0.0,43,4.7,0,0.0,2022,2,25,
"2022-02-25 05:00:00",13.6,0.0,40,4.0,0,0.0,2022,2,25,
"2022-02-25 06:00:00",12.5,0.0,41,4.6,0,0.0,2022,2,25,
"2022-02-25 07:00:00",11.3,0.0,47,6.9,1,0.0,2022,2,25,
"2022-02-25 08:00:00",10.8,0.0,71,6.5,1,86.0,2022,2,25,
"2022-02-25 09:00:00",13.0,0.0,75,6.8,1,336.0,2022,2,25,
"2022-02-25 10:00:00",15.6,0.0,60,8.4,1,569.0,2022,2,25,
"2022-02-25 11:00:00",18.7,0.0,44,9.1,1,788.0,2022,2,25,
"2022-02-25 12:00:00",21.1,0.0,32,9.0,1,929.0,2022,2,25,
"2022-02-25 13:00:00",22.8,0.0,26,8.9,1,989.0,2022,2,25,
"2022-02-25 14:00:00",24.2,0.0,20,10.0,1,949.0,2022,2,25,
"2022-02-25 15:00:00",24.7,0.0,18,11.2,1,811.0,2022,2,25,
"2022-02-25 16:00:00",24.4,0.0,19,14.8,1,659.0,2022,2,25,
"2022-02-25 17:00:00",22.0,0.0,29,20.5,1,372.0,2022,2,25,
"2022-02-25 18:00:00",21.5,0.0,31,17.0,1,207.0,2022,2,25,
"2022-02-25 19:00:00",19.2,0.0,37,15.2,0,29.0,2022,2,25,
"2022-02-25 20:00:00",17.2,0.0,43,6.6,0,0.0,2022,2,25,
"2022-02-25 21:00:00",17.5,0.0,45,11.1,0,0.0,2022,2,25,
"2022-02-25 22:00:00",16.1,0.0,53,9.9,0,0.0,2022,2,25,
"2022-02-25 23:00:00",14.6,0.0,61,6.1,0,0.0,2022,2,25,
"2022-02-26 00:00:00",13.3,0.0,69,4.7,0,0.0,2022,2,26,
"2022-02-26 01:00:00",12.7,0.0,73,4.4,0,0.0,2022,2,26,
"2022-02-26 02:00:00",13.0,0.0,73,3.6,0,0.0,2022,2,26,
"2022-02-26 03:00:00",12.3,0.0,78,0.5,0,0.0,2022,2,26,
"2022-02-26 04:00:00",9.3,0.0,89,6.6,0,0.0,2022,2,26,
"2022-02-26 05:00:00",8.1,0.0,92,7.4,0,0.0,2022,2,26,
"2022-02-26 06:00:00",9.3,0.0,94,4.1,0,0.0,2022,2,26,
"2022-02-26 07:00:00",9.2,0.0,94,3.8,1,0.0,2022,2,26,
"2022-02-26 08:00:00",10.1,0.0,88,2.2,1,81.0,2022,2,26,
"2022-02-26 09:00:00",12.7,0.0,75,4.0,1,321.0,2022,2,26,
"2022-02-26 10:00:00",15.5,0.0,59,8.0,1,576.0,2022,2,26,
"2022-02-26 11:00:00",18.3,0.0,42,9.0,1,784.0,2022,2,26,
"2022-02-26 12:00:00",20.8,0.0,30,8.4,1,926.0,2022,2,26,
"2022-02-26 13:00:00",22.4,0.0,23,8.5,1,991.0,2022,2,26,
"2022-02-26 14:00:00",23.8,0.0,20,8.7,1,982.0,2022,2,26,
"2022-02-26 15:00:00",25.0,0.0,17,10.7,1,863.0,2022,2,26,
"2022-02-26 16:00:00",25.5,0.0,16,13.8,1,723.0,2022,2,26,
"2022-02-26 17:00:00",24.6,0.0,16,16.6,1,480.0,2022,2,26,
"2022-02-26 18:00:00",22.6,0.0,20,13.3,1,210.0,2022,2,26,
"2022-02-26 19:00:00",19.8,0.0,24,6.9,0,29.0,2022,2,26,
"2022-02-26 20:00:00",18.5,0.0,38,14.3,0,0.0,2022,2,26,
"2022-02-26 21:00:00",15.4,0.0,50,5.9,0,0.0,2022,2,26,
"2022-02-26 22:00:00",15.2,0.0,51,5.9,0,0.0,2022,2,26,
"2022-02-26 23:00:00",14.3,0.0,53,6.8,0,0.0,2022,2,26,
"2022-02-27 00:00:00",12.7,0.0,59,7.4,0,0.0,2022,2,27,
"2022-02-27 01:00:00",11.2,0.0,63,6.9,0,0.0,2022,2,27,
"2022-02-27 02:00:00",9.9,0.0,64,4.0,0,0.0,2022,2,27,
"2022-02-27 03:00:00",9.3,0.0,65,3.5,0,0.0,2022,2,27,
"2022-02-27 04:00:00",9.1,0.0,63,3.1,0,0.0,2022,2,27,
"2022-02-27 05:00:00",12.6,0.0,46,2.6,0,0.0,2022,2,27,
"2022-02-27 06:00:00",12.2,0.0,48,3.6,0,0.0,2022,2,27,
"2022-02-27 07:00:00",11.4,0.0,48,4.6,1,0.0,2022,2,27,
"2022-02-27 08:00:00",12.0,0.0,46,5.1,1,97.0,2022,2,27,
"2022-02-27 09:00:00",14.9,0.0,35,3.2,1,353.0,2022,2,27,
"2022-02-27 10:00:00",17.1,0.0,32,3.9,1,606.0,2022,2,27,
"2022-02-27 11:00:00",19.5,0.0,23,5.0,1,816.0,2022,2,27,
"2022-02-27 12:00:00",21.5,0.0,20,6.7,1,964.0,2022,2,27,
"2022-02-27 13:00:00",23.0,0.0,16,8.3,1,1035.0,2022,2,27,
"2022-02-27 14:00:00",23.9,0.0,12,10.1,1,1017.0,2022,2,27,
"2022-02-27 15:00:00",24.1,0.0,13,8.7,1,918.0,2022,2,27,
"2022-02-27 16:00:00",24.3,0.0,13,9.2,1,748.0,2022,2,27,
"2022-02-27 17:00:00",23.9,0.0,14,14.8,1,520.0,2022,2,27,
"2022-02-27 18:00:00",23.2,0.0,17,19.6,1,259.0,2022,2,27,
"2022-02-27 19:00:00",19.3,0.0,33,17.3,0,35.0,2022,2,27,
"2022-02-27 20:00:00",16.9,0.0,41,18.7,0,0.0,2022,2,27,
"2022-02-27 21:00:00",15.2,0.0,48,13.5,0,0.0,2022,2,27,
"2022-02-27 22:00:00",13.6,0.0,57,9.7,0,0.0,2022,2,27,
"2022-02-27 23:00:00",11.8,0.0,64,7.9,0,0.0,2022,2,27,
"2023-02-01 00:00:00",12.3,0.0,34,1.5,0,0.0,2023,2,1,
"2023-02-01 01:00:00",13.8,0.0,32,2.2,0,0.0,2023,2,1,
"2023-02-01 02:00:00",12.5,0.0,38,2.5,0,0.0,2023,2,1,
"2023-02-01 03:00:00",9.8,0.0,47,5.1,0,0.0,2023,2,1,
"2023-02-01 04:00:00",8.2,0.0,55,4.2,0,0.0,2023,2,1,
"2023-02-01 05:00:00",8.1,0.0,57,3.2,0,0.0,2023,2,1,
"2023-02-01 06:00:00",8.2,0.0,65,4.7,0,0.0,2023,2,1,
"2023-02-01 07:00:00",7.9,0.0,71,4.5,0,0.0,2023,2,1,
