year,date,precipitation_hours,wind_speed_10m_max,temperature_2m_max,temperature_2m_min,rain_sum,shortwave_radiation_sum
2022,2022-03-28,0.0,22.4,27.4,8.8,0.0,28.06
2022,2022-03-29,0.0,29.3,28.3,9.7,0.0,27.66
2022,2022-03-30,0.0,30.1,30.6,9.7,0.0,28.88
2022,2022-03-31,0.0,27.2,29.3,10.2,0.0,29.04
2022,2022-04-01,0.0,23.6,29.1,10.5,0.0,28.8
2022,2022-04-02,0.0,22.3,30.2,13.0,0.0,27.04
2022,2022-04-03,0.0,23.4,29.2,11.5,0.0,27.01
2022,2022-04-04,0.0,25.3,27.9,10.8,0.0,28.44
2022,2022-04-05,0.0,26.3,28.2,9.3,0.0,29.27
2022,2022-04-06,0.0,22.9,29.0,9.7,0.0,29.08
2022,2022-04-07,1.0,19.4,26.7,12.2,0.8,24.68
2022,2022-04-08,4.0,14.1,21.5,7.4,2.8,20.06
2022,2022-04-09,4.0,15.5,23.6,10.3,3.2,21.94
2022,2022-04-10,1.0,26.8,25.3,8.8,1.3,24.56
2022,2022-04-11,1.0,18.1,26.8,10.3,0.1,27.09
2022,2022-04-12,2.0,20.7,25.6,12.1,1.6,24.07
2022,2022-04-13,0.0,15.7,27.1,11.2,0.0,24.78
2022,2022-04-14,0.0,20.5,27.2,14.1,0.0,24.07
2022,2022-04-15,2.0,28.3,29.7,12.9,0.6,24.64
2022,2022-04-16,0.0,12.6,29.2,13.2,0.0,26.65
2022,2022-04-17,0.0,21.0,30.4,12.3,0.0,29.27
2022,2022-04-18,1.0,19.7,28.9,12.7,0.1,27.19
2022,2022-04-19,1.0,22.2,25.8,12.6,1.1,21.3
2022,2022-04-20,4.0,20.4,27.7,10.4,0.7,28.13
2022,2022-04-21,1.0,21.5,26.1,10.7,0.1,26.25
2022,2022-04-22,1.0,18.4,25.3,10.0,0.1,27.92
2022,2022-04-23,0.0,23.9,25.9,9.6,0.0,27.4
2022,2022-04-24,3.0,21.8,28.1,10.0,3.0,26.89
2022,2022-04-25,0.0,28.4,26.3,12.0,0.0,26.46
2022,2022-04-26,5.0,18.1,22.9,11.2,6.5,22.38
2022,2022-04-27,4.0,16.6,23.8,10.8,0.7,27.52
2022,2022-04-28,0.0,13.6,24.4,8.7,0.0,27.02
2022,2022-04-29,0.0,20.9,25.9,10.2,0.0,25.3
2022,2022-04-30,0.0,14.6,25.6,11.1,0.0,24.77
2022,2022-05-01,0.0,18.7,25.6,12.5,0.0,21.95
2022,2022-05-02,0.0,14.1,29.4,11.6,0.0,28.6
2022,2022-05-03,0.0,18.0,29.3,12.4,0.0,27.4
2022,2022-05-04,0.0,24.4,28.0,13.0,0.0,24.14
2022,2022-05-05,0.0,26.9,29.8,11.7,0.0,27.54
2022,2022-05-06,3.0,22.7,29.3,15.1,2.4,24.68
2022,2022-05-07,2.0,13.2,29.0,11.7,0.3,27.11
2022,2022-05-08,2.0,17.6,29.1,13.3,1.9,24.44
2022,2022-05-09,2.0,20.5,31.8,13.1,0.4,27.41
2022,2022-05-10,0.0,21.2,32.4,13.2,0.0,27.87
2022,2022-05-11,4.0,23.3,27.2,12.3,0.7,27.63
2022,2022-05-12,0.0,32.8,27.8,9.3,0.0,29.97
2022,2022-05-13,0.0,20.4,28.1,10.2,0.0,30.21
2022,2022-05-14,0.0,27.8,28.6,10.8,0.0,30.06
2022,2022-05-15,0.0,25.4,28.2,14.0,0.0,28.69
2022,2022-05-16,0.0,13.6,27.5,8.9,0.0,31.18
2022,2022-05-17,0.0,15.9,28.8,10.3,0.0,30.33
2022,2022-05-18,0.0,17.4,29.3,11.5,0.0,29.23
2022,2022-05-19,0.0,20.4,29.9,15.1,0.0,26.28
2022,2022-05-20,1.0,17.1,29.5,12.6,0.1,27.52
2022,2022-05-21,0.0,10.4,30.5,13.3,0.0,27.53
2022,2022-05-22,3.0,17.5,28.5,14.7,4.6,23.82
2022,2022-05-23,9.0,19.9,26.3,13.0,7.1,23.81
2022,2022-05-24,3.0,20.5,26.6,11.7,0.9,24.56
2022,2022-05-25,0.0,11.8,27.5,10.5,0.0,26.96
2022,2022-05-26,0.0,20.0,29.2,11.8,0.0,26.45
2022,2022-05-27,0.0,23.5,29.3,11.1,0.0,29.2
2022,2022-05-28,0.0,17.6,28.1,10.3,0.0,28.39
2022,2022-05-29,0.0,23.9,26.9,11.8,0.0,27.68
2022,2022-05-30,0.0,20.3,29.1,13.5,0.0,26.5
2022,2022-05-31,3.0,26.4,26.9,12.7,2.0,25.74
2022,2022-06-01,1.0,23.9,25.9,12.2,0.2,27.1
2022,2022-06-02,0.0,16.0,24.0,10.4,0.0,26.26
2022,2022-06-03,0.0,19.6,26.9,10.5,0.0,30.94
2022,2022-06-04,0.0,21.7,27.9,11.8,0.0,27.77
2022,2022-06-05,0.0,18.8,27.8,13.4,0.0,25.63
2022,2022-06-06,0.0,27.2,30.0,14.8,0.0,28.31
2022,2022-06-07,0.0,23.1,28.5,13.7,0.0,29.79
2022,2022-06-08,5.0,17.8,26.9,14.4,2.7,24.79
2022,2022-06-09,21.0,14.6,22.9,13.5,23.9,19.86
2022,2022-06-10,9.0,14.2,23.8,12.4,4.2,25.2
2022,2022-06-11,5.0,13.7,24.3,11.9,0.9,27.39
2022,2022-06-12,4.0,23.7,23.9,10.9,3.4,25.74
2022,2022-06-13,3.0,22.7,24.2,13.4,1.8,23.94
2022,2022-06-14,14.0,13.0,22.9,12.4,10.7,19.72
2022,2022-06-15,19.0,16.2,21.9,13.7,25.8,18.89
2022,2022-06-16,7.0,24.9,22.2,12.4,1.5,22.52
2022,2022-06-17,2.0,18.9,22.7,10.2,0.5,25.59
2022,2022-06-18,6.0,9.8,22.4,10.1,4.6,24.47
2022,2022-06-19,7.0,18.4,22.5,12.9,5.9,21.01
2022,2022-06-20,3.0,17.9,24.8,10.2,0.4,27.05
2022,2022-06-21,23.0,18.8,23.0,13.3,32.6,19.89
2022,2022-06-22,21.0,17.1,20.0,13.0,15.5,16.88
2022,2022-06-23,13.0,11.9,21.1,12.4,5.9,23.14
2022,2022-06-24,7.0,19.7,21.8,10.7,6.6,23.18
2022,2022-06-25,4.0,16.5,21.0,11.1,1.7,21.24
2022,2022-06-26,0.0,18.1,22.5,12.0,0.0,26.68
2022,2022-06-27,10.0,11.8,20.6,11.0,30.3,21.3
2022,2022-06-28,9.0,13.8,20.9,12.7,12.4,22.38
2022,2022-06-29,7.0,14.8,22.4,12.8,2.2,26.55
2022,2022-06-30,3.0,13.7,22.5,11.3,1.9,26.83
2022,2022-07-01,7.0,10.7,22.0,12.9,7.0,24.11
2022,2022-07-02,6.0,20.0,23.6,11.0,2.3,25.23
2022,2022-07-03,6.0,18.7,23.9,13.7,5.2,27.99
2022,2022-07-04,6.0,13.2,22.4,12.2,2.6,21.74
2022,2022-07-05,11.0,12.5,22.5,12.2,6.9,22.49
2022,2022-07-06,4.0,21.0,23.4,10.9,2.4,27.1
2022,2022-07-07,15.0,10.5,19.9,13.0,6.3,19.52
2022,2022-07-08,6.0,11.6,22.0,12.2,3.8,23.98
2022,2022-07-09,8.0,20.0,21.3,12.5,13.2,22.81
2022,2022-07-10,1.0,9.0,22.9,11.2,0.2,25.68
2022,2022-07-11,6.0,14.5,22.9,13.7,2.1,23.07
2022,2022-07-12,3.0,16.0,23.3,10.2,0.4,27.73
2022,2022-07-13,9.0,10.1,23.4,10.1,6.4,26.52
2022,2022-07-14,13.0,22.8,22.5,12.4,7.1,23.56
2022,2022-07-15,13.0,13.4,21.4,11.9,29.5,20.62
2022,2022-07-16,16.0,12.5,21.4,12.2,18.1,21.99
2022,2022-07-17,6.0,13.4,21.1,11.5,7.4,22.01
2022,2022-07-18,6.0,12.5,20.4,12.1,4.3,20.21
2022,2022-07-19,0.0,11.6,23.4,9.4,0.0,25.99
2022,2022-07-20,0.0,10.6,23.6,11.5,0.0,25.44
2022,2022-07-21,2.0,21.3,25.2,13.3,0.2,29.68
2022,2022-07-22,3.0,18.3,23.5,9.8,0.5,27.96
2022,2022-07-23,5.0,13.3,22.5,11.4,2.7,24.47
2022,2022-07-24,9.0,8.9,21.5,11.3,5.8,22.4
2022,2022-07-25,12.0,15.6,19.9,12.3,4.0,17.71
2022,2022-07-26,1.0,11.3,23.5,11.2,1.1,25.96
2022,2022-07-27,5.0,19.4,21.0,11.1,2.2,23.78
2022,2022-07-28,5.0,10.9,21.9,9.9,1.5,24.83
2022,2022-07-29,16.0,11.7,19.6,13.2,11.5,19.76
2022,2022-07-30,9.0,19.5,22.3,12.4,2.8,26.62
2022,2022-07-31,8.0,15.0,20.7,11.6,5.6,25.33
2022,2022-08-01,12.0,12.3,20.7,10.9,12.4,17.57
2022,2022-08-02,16.0,16.2,21.3,10.8,20.9,22.94
2022,2022-08-03,8.0,10.2,23.0,11.6,3.6,27.31
2022,2022-08-04,6.0,13.2,24.0,10.9,3.5,26.22
2022,2022-08-05,3.0,22.4,22.3,9.7,2.6,27.36
2022,2022-08-06,1.0,13.1,23.4,8.7,0.2,26.77
2022,2022-08-07,6.0,15.3,21.8,12.4,8.3,23.55
2022,2022-08-08,7.0,16.6,21.7,11.6,1.7,23.77
2022,2022-08-09,13.0,13.0,21.0,11.0,12.9,19.8
2022,2022-08-10,6.0,16.7,21.7,12.5,1.3,23.25
2022,2022-08-11,3.0,17.7,21.4,11.6,0.3,22.66
2022,2022-08-12,10.0,16.0,22.6,12.8,1.8,23.18
2022,2022-08-13,8.0,10.0,19.8,11.3,13.4,21.26
2022,2022-08-14,11.0,11.2,20.5,10.2,5.7,20.36
2022,2022-08-15,12.0,10.5,21.2,9.3,19.1,20.13
2022,2022-08-16,15.0,9.0,20.7,12.1,26.1,17.88
2022,2022-08-17,10.0,11.0,21.7,12.9,2.1,22.67
2022,2022-08-18,9.0,12.2,21.0,12.2,5.1,22.42
2022,2022-08-19,2.0,7.7,21.6,13.0,0.2,22.31
2022,2022-08-20,11.0,14.0,21.7,11.5,16.8,17.09
2022,2022-08-21,8.0,11.1,19.5,12.6,14.0,21.46
2022,2022-08-22,4.0,8.4,21.1,12.0,3.9,23.25
2022,2022-08-23,5.0,15.0,22.1,10.6,4.5,24.15
2022,2022-08-24,3.0,19.5,22.2,11.6,0.3,25.33
2022,2022-08-25,2.0,20.5,23.4,11.3,0.2,27.3
2022,2022-08-26,5.0,10.7,22.1,10.0,2.2,25.64
2022,2022-08-27,2.0,15.3,22.0,12.5,0.9,21.84
2022,2022-08-28,7.0,11.2,22.0,13.1,9.7,21.95
2022,2022-08-29,8.0,12.1,20.8,12.4,2.8,20.25
2022,2022-08-30,10.0,8.2,22.8,9.6,3.7,21.95
2022,2022-08-31,11.0,12.8,23.4,13.1,5.7,24.55
2022,2022-09-01,2.0,17.8,22.9,11.5,2.1,25.45
2022,2022-09-02,9.0,18.4,24.0,13.3,1.9,24.37
2022,2022-09-03,18.0,20.5,22.6,13.3,7.8,18.79
2022,2022-09-04,9.0,12.4,21.0,13.1,8.3,18.53
2022,2022-09-05,8.0,18.0,20.9,12.6,4.4,18.61
2022,2022-09-06,8.0,18.0,20.9,12.0,4.6,20.13
2022,2022-09-07,15.0,19.0,20.1,12.9,12.1,18.79
2022,2022-09-08,19.0,13.0,20.0,13.2,33.5,19.18
2022,2022-09-09,0.0,13.8,21.7,11.6,0.0,28.19
2022,2022-09-10,0.0,11.5,21.6,9.6,0.0,25.63
2022,2022-09-11,3.0,15.1,21.0,10.7,0.3,21.13
2022,2022-09-12,10.0,13.6,19.5,12.7,1.7,21.07
2022,2022-09-13,16.0,14.3,20.3,12.7,4.6,22.19
2022,2022-09-14,17.0,12.7,21.4,12.2,3.7,23.82
2022,2022-09-15,21.0,15.7,19.8,12.8,7.9,18.42
2022,2022-09-16,19.0,12.0,18.4,13.1,7.7,12.79
2022,2022-09-17,15.0,14.8,21.4,12.9,6.1,18.48
2022,2022-09-18,24.0,9.8,19.7,13.5,39.1,13.83
2022,2022-09-19,21.0,10.4,20.4,12.7,20.1,18.84
2022,2022-09-20,7.0,11.6,21.1,12.3,0.7,20.82
2022,2022-09-21,11.0,19.3,20.8,12.5,1.3,21.84
2022,2022-09-22,11.0,15.6,21.0,12.0,4.0,22.32
2022,2022-09-23,14.0,17.4,20.7,11.9,3.7,22.87
2022,2022-09-24,9.0,11.8,21.5,12.8,9.3,21.89
2022,2022-09-25,14.0,12.8,20.5,13.0,17.0,18.37
2022,2022-09-26,20.0,13.8,20.8,12.2,9.4,21.34
2022,2022-09-27,20.0,21.8,20.0,12.1,7.5,18.45
2022,2022-09-28,20.0,19.5,19.7,12.1,12.1,19.04
2022,2022-09-29,6.0,20.4,19.2,8.8,0.9,18.81
2022,2022-09-30,0.0,15.6,19.2,9.3,0.0,24.54
2022,2022-10-01,2.0,14.3,21.0,5.9,0.2,25.34
2022,2022-10-02,0.0,16.9,21.7,7.8,0.0,24.26
2022,2022-10-03,1.0,9.4,20.9,8.6,0.1,23.45
2022,2022-10-04,0.0,10.0,20.8,9.6,0.0,20.85
2022,2022-10-05,9.0,11.2,20.0,10.5,10.8,19.34
2022,2022-10-06,13.0,18.3,20.0,11.6,17.7,16.39
2022,2022-10-07,8.0,15.2,20.1,11.6,1.0,20.73
2022,2022-10-08,12.0,17.5,20.0,11.8,3.2,21.9
2022,2022-10-09,17.0,19.9,18.6,10.6,10.8,14.53
2022,2022-10-10,10.0,16.8,19.0,9.7,2.4,15.83
2022,2022-10-11,11.0,13.3,18.4,10.3,4.4,13.32
2022,2022-10-12,5.0,15.0,21.3,12.7,0.5,22.15
2022,2022-10-13,0.0,12.3,21.0,7.9,0.0,24.87
2022,2022-10-14,0.0,16.5,20.6,7.9,0.0,24.46
2022,2022-10-15,0.0,16.4,21.5,10.0,0.0,22.87
2022,2022-10-16,1.0,11.5,23.5,11.5,0.1,20.3
2022,2022-10-17,6.0,8.9,22.4,12.8,1.9,18.51
2022,2022-10-18,20.0,16.3,20.5,11.5,22.4,13.18
2022,2022-10-19,13.0,17.1,18.0,10.2,3.2,12.88
2022,2022-10-20,7.0,9.1,19.3,7.3,6.9,16.64
2022,2022-10-21,3.0,10.3,18.4,10.1,0.6,12.21
2022,2022-10-22,0.0,8.2,22.3,9.0,0.0,21.25
2022,2022-10-23,0.0,7.5,23.7,11.8,0.0,22.57
2022,2022-10-24,0.0,9.8,25.0,13.0,0.0,23.05
2022,2022-10-25,0.0,15.6,23.3,10.7,0.0,23.17
2022,2022-10-26,0.0,13.8,23.7,10.8,0.0,20.82
2022,2022-10-27,1.0,11.1,23.3,11.0,0.2,17.54
2022,2022-10-28,0.0,18.4,24.8,9.7,0.0,19.81
2022,2022-10-29,6.0,12.1,21.9,12.6,1.1,16.05
2022,2022-10-30,1.0,12.8,22.6,10.5,0.5,19.88
2022,2022-10-31,2.0,20.3,22.5,9.8,2.5,18.09
2022,2022-11-01,1.0,16.2,23.0,9.2,0.1,21.86
2022,2022-11-02,2.0,14.2,23.3,10.8,0.2,22.02
2022,2022-11-03,1.0,21.7,22.9,10.5,0.1,19.52
2022,2022-11-04,0.0,18.7,23.9,8.8,0.0,20.49
2022,2022-11-05,0.0,9.0,23.6,9.6,0.0,20.67
2022,2022-11-06,0.0,11.5,23.9,10.9,0.0,21.86
2022,2022-11-07,1.0,16.4,23.6,9.3,0.1,23.35
2022,2022-11-08,9.0,16.1,22.6,10.1,1.8,21.08
2022,2022-11-09,0.0,10.3,22.2,8.0,0.0,22.26
2022,2022-11-10,0.0,11.0,23.0,7.1,0.0,22.17
2022,2022-11-11,0.0,14.6,25.2,8.9,0.0,22.78
2022,2022-11-12,1.0,11.7,24.7,9.4,0.1,21.51
2022,2022-11-13,0.0,16.6,24.1,9.5,0.0,21.29
2022,2022-11-14,0.0,12.4,24.7,8.4,0.0,21.46
2022,2022-11-15,0.0,15.5,25.0,8.1,0.0,21.83
2022,2022-11-16,0.0,11.0,23.6,8.2,0.0,20.9
2022,2022-11-17,0.0,17.1,22.5,8.9,0.0,20.19
2022,2022-11-18,4.0,10.1,21.4,8.2,2.3,18.8
2022,2022-11-19,0.0,11.8,22.0,7.2,0.0,16.88
2022,2022-11-20,8.0,15.9,19.3,10.7,1.1,13.04
2022,2022-11-21,6.0,9.9,21.2,8.0,13.3,15.6
2022,2022-11-22,1.0,14.7,21.1,7.7,0.1,18.93
2022,2022-11-23,0.0,7.2,21.7,9.1,0.0,17.94
2022,2022-11-24,1.0,14.4,21.8,8.8,0.1,16.12
2022,2022-11-25,0.0,19.1,23.0,10.2,0.0,19.04
2022,2022-11-26,2.0,8.7,23.3,7.8,0.2,19.94
2022,2022-11-27,1.0,13.7,22.9,8.9,0.2,18.69
2022,2022-11-28,4.0,19.1,21.8,9.4,0.9,17.39
2022,2022-11-29,0.0,18.1,22.9,7.9,0.0,16.71
2022,2022-11-30,1.0,13.8,24.0,8.7,0.1,18.22
2022,2022-12-01,0.0,10.4,21.3,9.9,0.0,18.68
2022,2022-12-02,0.0,11.6,22.8,6.4,0.0,18.83
2022,2022-12-03,2.0,16.6,22.8,8.8,0.2,17.72
2022,2022-12-04,0.0,13.3,20.7,7.5,0.0,20.13
2022,2022-12-05,0.0,13.1,22.7,8.3,0.0,19.85
2022,2022-12-06,0.0,12.6,23.3,6.9,0.0,19.44
2022,2022-12-07,0.0,11.2,23.7,7.5,0.0,20.97
2022,2022-12-08,0.0,10.6,22.3,4.1,0.0,20.25
2022,2022-12-09,0.0,11.8,21.8,7.3,0.0,18.09
2022,2022-12-10,0.0,12.3,22.0,5.3,0.0,19.21
2022,2022-12-11,0.0,15.0,22.0,7.4,0.0,20.42
2022,2022-12-12,0.0,17.7,22.2,6.1,0.0,19.54
2022,2022-12-13,0.0,19.9,22.7,6.4,0.0,20.18
2022,2022-12-14,0.0,16.6,23.6,4.1,0.0,20.6
2022,2022-12-15,0.0,14.1,23.2,6.0,0.0,20.04
2022,2022-12-16,0.0,11.2,24.1,6.8,0.0,19.91
2022,2022-12-17,0.0,11.5,22.6,6.9,0.0,19.13
2022,2022-12-18,0.0,11.9,22.4,5.6,0.0,18.66
2022,2022-12-19,0.0,8.4,22.2,5.8,0.0,19.79
2022,2022-12-20,0.0,17.9,22.1,7.0,0.0,18.9
2022,2022-12-21,0.0,17.6,21.2,5.3,0.0,17.04
2022,2022-12-22,0.0,10.1,21.5,6.8,0.0,18.8
2022,2022-12-23,3.0,12.8,19.1,7.5,0.7,14.34
2022,2022-12-24,0.0,15.6,19.5,8.2,0.0,14.94
2022,2022-12-25,4.0,9.5,15.1,6.8,3.8,13.0
2022,2022-12-26,0.0,12.5,16.0,3.4,0.0,17.93
2022,2022-12-27,0.0,10.6,17.3,4.9,0.0,17.13
2022,2022-12-28,0.0,18.1,20.1,2.2,0.0,18.11
2022,2022-12-29,0.0,21.9,19.7,3.2,0.0,16.39
2022,2022-12-30,2.0,14.8,20.5,5.4,0.2,15.63
2022,2022-12-31,5.0,17.5,20.4,7.9,1.2,18.14
2023,2023-01-01,0.0,15.7,19.8,5.2,0.0,17.47
2023,2023-01-02,0.0,21.3,19.9,5.7,0.0,17.84
2023,2023-01-03,1.0,11.1,22.5,6.1,0.1,18.81
2023,2023-01-04,0.0,13.2,22.0,6.7,0.0,20.03
2023,2023-01-05,0.0,14.2,20.8,7.9,0.0,19.8
2023,2023-01-06,0.0,11.4,20.8,5.7,0.0,20.47
2023,2023-01-07,0.0,9.8,20.8,4.7,0.0,20.51
2023,2023-01-08,0.0,13.8,21.4,5.2,0.0,20.77
2023,2023-01-09,0.0,11.2,20.6,7.2,0.0,18.59
2023,2023-01-10,1.0,12.3,19.1,6.8,0.1,16.52
2023,2023-01-11,0.0,15.1,20.1,4.7,0.0,17.57
2023,2023-01-12,0.0,21.2,20.1,5.4,0.0,19.61
2023,2023-01-13,4.0,16.0,19.6,7.7,0.7,18.19
2023,2023-01-14,0.0,10.8,20.4,4.9,0.0,21.06
2023,2023-01-15,0.0,20.4,20.7,3.5,0.0,21.22
2023,2023-01-16,0.0,13.3,23.3,4.4,0.0,21.43
2023,2023-01-17,0.0,21.3,23.6,9.7,0.0,21.07
2023,2023-01-18,0.0,11.6,24.2,4.8,0.0,20.5
2023,2023-01-19,0.0,17.6,25.0,7.5,0.0,20.7
2023,2023-01-20,0.0,13.0,24.5,6.9,0.0,20.78
2023,2023-01-21,0.0,15.3,23.4,7.4,0.0,20.93
2023,2023-01-22,0.0,18.5,23.1,7.6,0.0,21.0
2023,2023-01-23,0.0,24.4,22.5,4.8,0.0,21.88
2023,2023-01-24,0.0,18.5,23.6,4.5,0.0,22.05
2023,2023-01-25,0.0,20.3,23.5,8.2,0.0,21.52
2023,2023-01-26,0.0,21.3,22.0,5.0,0.0,20.51
2023,2023-01-27,0.0,18.7,22.1,4.4,0.0,22.33
2023,2023-01-28,0.0,18.9,23.5,5.2,0.0,21.38
2023,2023-01-29,0.0,10.0,23.9,7.9,0.0,21.69
2023,2023-01-30,0.0,15.5,24.9,7.7,0.0,22.2
2023,2023-01-31,0.0,16.7,25.3,6.0,0.0,22.86
2023,2023-02-01,0.0,19.1,24.2,7.9,0.0,22.93
2023,2023-02-02,0.0,14.5,24.7,6.1,0.0,23.21
2023,2023-02-03,4.0,19.8,17.5,6.0,1.0,18.52
2023,2023-02-04,0.0,10.1,22.6,2.0,0.0,23.09
2023,2023-02-05,0.0,19.1,22.6,4.6,0.0,23.8
2023,2023-02-06,0.0,11.1,23.6,7.5,0.0,23.77
2023,2023-02-07,0.0,14.8,24.1,5.9,0.0,23.26
2023,2023-02-08,0.0,12.9,21.5,6.5,0.0,18.99
2023,2023-02-09,1.0,13.7,23.1,9.8,0.1,21.07
2023,2023-02-10,0.0,19.2,22.0,7.6,0.0,18.91
2023,2023-02-11,0.0,19.5,21.7,7.2,0.0,20.18
2023,2023-02-12,0.0,10.5,24.1,7.3,0.0,22.72
2023,2023-02-13,0.0,21.4,25.7,7.3,0.0,24.1
2023,2023-02-14,0.0,21.1,23.9,6.1,0.0,24.51
2023,2023-02-15,0.0,22.7,26.0,5.5,0.0,24.74
2023,2023-02-16,0.0,17.2,27.3,6.7,0.0,24.57
2023,2023-02-17,0.0,14.7,25.5,7.5,0.0,23.29
2023,2023-02-18,0.0,13.0,25.1,5.2,0.0,24.75
2023,2023-02-19,0.0,20.5,25.1,8.3,0.0,25.38
2023,2023-02-20,0.0,19.5,25.8,5.5,0.0,25.02
2023,2023-02-21,0.0,27.1,24.3,7.5,0.0,24.64
2023,2023-02-22,0.0,20.3,23.8,7.7,0.0,23.0
2023,2023-02-23,0.0,14.4,26.5,6.6,0.0,25.47
2023,2023-02-24,0.0,16.6,25.9,9.5,0.0,25.82
2023,2023-02-25,0.0,16.9,24.8,8.2,0.0,25.39
2023,2023-02-26,0.0,20.0,26.4,8.2,0.0,21.69
2023,2023-02-27,0.0,19.1,28.0,9.6,0.0,24.74
2023,2023-02-28,0.0,21.5,27.9,10.6,0.0,24.44
2023,2023-03-01,0.0,13.2,26.6,11.5,0.0,22.44
2023,2023-03-02,0.0,23.7,28.2,11.3,0.0,26.54
2023,2023-03-03,0.0,28.8,28.3,8.1,0.0,26.78
2023,2023-03-04,0.0,22.1,27.3,7.8,0.0,26.42
2023,2023-03-05,0.0,16.1,27.7,9.0,0.0,23.39
2023,2023-03-06,0.0,22.5,27.0,10.0,0.0,24.86
2023,2023-03-07,0.0,13.3,27.4,9.2,0.0,27.1
2023,2023-03-08,0.0,16.3,26.4,9.3,0.0,27.03
2023,2023-03-09,0.0,14.9,27.0,8.5,0.0,26.96
2023,2023-03-10,0.0,14.5,27.0,9.5,0.0,25.91
2023,2023-03-11,0.0,15.9,27.3,9.1,0.0,25.62
2023,2023-03-12,4.0,15.3,25.4,10.7,1.0,21.88
2023,2023-03-13,1.0,21.9,24.4,9.2,0.2,21.12
2023,2023-03-14,4.0,27.4,23.7,8.4,1.8,20.57
2023,2023-03-15,6.0,16.5,20.3,10.5,2.6,20.41
2023,2023-03-16,2.0,16.4,21.8,6.8,0.3,23.58
2023,2023-03-17,4.0,16.9,22.4,6.6,0.4,25.86
2023,2023-03-18,2.0,18.9,21.6,8.3,0.4,24.34
2023,2023-03-19,3.0,19.9,21.7,6.8,1.2,24.62
2023,2023-03-20,0.0,19.2,22.6,4.1,0.0,26.96
2023,2023-03-21,0.0,17.3,25.3,6.7,0.0,26.91
2023,2023-03-22,0.0,20.6,25.3,9.3,0.0,25.0
2023,2023-03-23,1.0,15.9,26.8,9.9,0.2,23.76
2023,2023-03-24,0.0,20.0,26.3,10.9,0.0,26.01
2023,2023-03-25,1.0,21.8,26.3,11.6,0.6,23.73
2023,2023-03-26,1.0,16.3,26.7,10.2,0.2,25.77
2023,2023-03-27,0.0,17.4,29.0,12.8,0.0,25.71
2023,2023-03-28,4.0,23.2,27.9,12.7,3.3,24.22
2023,2023-03-29,4.0,19.8,26.1,11.3,0.4,26.02
2023,2023-03-30,0.0,18.8,26.4,9.2,0.0,26.13
2023,2023-03-31,0.0,12.9,27.5,10.7,0.0,27.32
2023,2023-04-01,0.0,17.1,29.3,11.6,0.0,27.96
2023,2023-04-02,0.0,11.9,28.4,10.8,0.0,27.54
2023,2023-04-03,0.0,15.9,29.2,11.8,0.0,26.86
2023,2023-04-04,0.0,20.3,28.9,13.1,0.0,25.31
2023,2023-04-05,0.0,20.1,29.8,11.9,0.0,28.95
2023,2023-04-06,1.0,21.6,27.8,11.0,0.1,28.07
2023,2023-04-07,2.0,20.7,26.1,9.8,1.7,27.54
2023,2023-04-08,3.0,27.4,26.3,12.0,0.5,23.88
2023,2023-04-09,1.0,15.7,26.2,10.5,0.1,24.84
2023,2023-04-10,6.0,24.3,23.4,11.0,4.9,22.74
2023,2023-04-11,6.0,20.7,21.3,11.1,1.5,21.91
2023,2023-04-12,0.0,16.6,23.0,9.5,0.0,26.67
2023,2023-04-13,1.0,21.3,24.0,8.9,0.1,24.28
2023,2023-04-14,0.0,14.2,25.4,8.5,0.0,26.83
2023,2023-04-15,0.0,12.5,25.7,8.1,0.0,25.95
2023,2023-04-16,1.0,23.7,25.5,10.6,0.2,25.47
2023,2023-04-17,0.0,14.3,22.8,9.0,0.0,24.4
2023,2023-04-18,0.0,26.0,25.7,9.6,0.0,26.86
2023,2023-04-19,0.0,16.3,27.2,10.3,0.0,24.66
2023,2023-04-20,0.0,17.9,28.5,11.7,0.0,25.97
2023,2023-04-21,0.0,16.1,28.3,10.7,0.0,27.43
2023,2023-04-22,3.0,23.7,27.0,11.0,1.6,21.74
2023,2023-04-23,5.0,22.2,25.3,10.8,0.8,24.7
2023,2023-04-24,1.0,18.6,25.6,12.7,0.1,25.48
2023,2023-04-25,0.0,28.3,29.2,11.1,0.0,27.28
2023,2023-04-26,1.0,17.5,27.2,11.9,0.3,23.83
2023,2023-04-27,1.0,20.8,28.7,11.3,0.4,24.95
2023,2023-04-28,1.0,16.1,26.4,10.7,0.1,26.82
2023,2023-04-29,0.0,18.9,27.9,10.2,0.0,26.14
2023,2023-04-30,1.0,19.5,27.2,9.0,0.1,27.08
2023,2023-05-01,0.0,26.7,27.6,10.7,0.0,27.38
2023,2023-05-02,0.0,22.4,28.4,9.9,0.0,28.94
2023,2023-05-03,0.0,17.3,29.0,11.7,0.0,27.89
2023,2023-05-04,3.0,27.8,26.8,12.5,2.3,20.19
2023,2023-05-05,3.0,19.5,27.7,11.7,0.8,22.63
2023,2023-05-06,3.0,22.0,29.1,11.2,2.4,24.63
2023,2023-05-07,4.0,23.7,28.7,12.8,1.9,23.93
2023,2023-05-08,3.0,21.4,26.3,11.4,1.3,24.16
2023,2023-05-09,0.0,25.0,25.5,9.9,0.0,23.12
2023,2023-05-10,1.0,18.6,26.5,10.9,0.1,24.93
2023,2023-05-11,2.0,23.8,26.3,10.0,0.5,24.85
